trial_id,pair_id,trial_number,condition,target_word,participant_id,role,seg,start,end,text,source
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,280,clue_giver,43,47.641,47.829,No.,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,280,clue_giver,45,51.778,52.44,the second part of that,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,280,clue_giver,47,53.014,53.717,yeah it's a,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,280,clue_giver,49,54.409,54.793,it's,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,280,clue_giver,51,55.015,55.248,a,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,280,clue_giver,53,57.417,57.767,yes,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,280,clue_giver,55,58.463,58.596,yeah,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,1,9.721,10.784,as a dish or a food?,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,3,11.132,12.122,Primary ingredient,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,5,13.768,14.04,Okay.,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,7,17.072,17.757,"What, what colour",textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,9,19.827,20.171,Okay.,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,11,21.159,23.472,"Uh, okay, I'll run through the colours of a rainbow and then just",textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,13,23.792,24.302,raise your hand.,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,15,24.535,24.837,Red,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,17,25.184,26.604,"Orange, yellow green",textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,19,26.957,27.264,Yellow,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,21,28.363,28.796,Orange?,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,23,29.737,30.101,Red?,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,25,30.672,31.768,Orange? Yellow?,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,27,32.152,32.587,Green?,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,29,32.793,33.885,"Okay, so it's green. Apple?",textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,31,35.117,36.055,"Okay, so it's green.",textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,33,36.858,38.36,It's not a fruit. Is it hard or soft?,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,35,41.807,42.564,Avocados,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,37,46.108,47.018,Cucumber?,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,39,49.959,50.997,fruit and veg?,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,41,52.55,52.953,veg,textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,43,55.038,57.079,"green, veg, lettuce, spinach",textgrid
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,180,guesser,45,58.094,58.463,spinach,textgrid
180_280_29_1_20250221_162752_movie_ground,180_280,29,ground,movie,280,clue_giver,1,1.224,1.526,Okay,textgrid
180_280_29_1_20250221_162752_movie_ground,180_280,29,ground,movie,280,clue_giver,3,1.778,2.086,uhm,textgrid
180_280_29_1_20250221_162752_movie_ground,180_280,29,ground,movie,280,clue_giver,5,3.611,3.796,No.,textgrid
180_280_29_1_20250221_162752_movie_ground,180_280,29,ground,movie,280,clue_giver,7,4.939,5.479,"Like, you're...",textgrid
180_280_29_1_20250221_162752_movie_ground,180_280,29,ground,movie,280,clue_giver,9,6.95,7.191,Yes,textgrid
180_280_29_1_20250221_162752_movie_ground,180_280,29,ground,movie,180,guesser,1,3.014,3.356,Whisk?,textgrid
180_280_29_1_20250221_162752_movie_ground,180_280,29,ground,movie,180,guesser,3,3.974,4.261,Cooking?,textgrid
180_280_29_1_20250221_162752_movie_ground,180_280,29,ground,movie,180,guesser,5,5.872,6.257,Seeing?,textgrid
180_280_29_1_20250221_162752_movie_ground,180_280,29,ground,movie,180,guesser,7,6.472,6.832,Movie.,textgrid
180_280_30_1_20250221_162759_muscle_ground,180_280,30,ground,muscle,280,clue_giver,1,1.31,1.676,uhm,textgrid
180_280_30_1_20250221_162759_muscle_ground,180_280,30,ground,muscle,280,clue_giver,3,4.26,5.248,what is this? Yes!,textgrid
180_280_30_1_20250221_162759_muscle_ground,180_280,30,ground,muscle,180,guesser,0,0.0,0.171,Oh,textgrid
180_280_30_1_20250221_162759_muscle_ground,180_280,30,ground,muscle,180,guesser,2,2.619,3.069,Biceps,textgrid
180_280_30_1_20250221_162759_muscle_ground,180_280,30,ground,muscle,180,guesser,4,3.343,3.6,arm,textgrid
180_280_30_1_20250221_162759_muscle_ground,180_280,30,ground,muscle,180,guesser,6,4.555,4.872,Muscle,textgrid
180_280_31_1_20250221_162809_sushi_ground,180_280,31,ground,sushi,280,clue_giver,0,0.0,0.552,There's nothing there.,textgrid
180_280_31_1_20250221_162809_sushi_ground,180_280,31,ground,sushi,280,clue_giver,2,1.004,1.737,"Uhm, okay.",textgrid
180_280_31_1_20250221_162809_sushi_ground,180_280,31,ground,sushi,280,clue_giver,4,2.173,4.412,Very posh Japanese food,textgrid
180_280_31_1_20250221_162809_sushi_ground,180_280,31,ground,sushi,280,clue_giver,6,6.489,6.671,Yeah,textgrid
180_280_31_1_20250221_162809_sushi_ground,180_280,31,ground,sushi,180,guesser,1,4.948,5.395,Salmon,textgrid
180_280_31_1_20250221_162809_sushi_ground,180_280,31,ground,sushi,180,guesser,3,5.788,6.461,"Ah, Sushi.",textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,1,1.056,1.277,"Okay,",textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,3,1.549,2.726,you're,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,5,3.226,4.077,"imagining, like,",textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,7,4.462,6.291,the army are trekking through,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,9,6.656,6.934,the,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,11,7.738,8.163,Close.,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,13,8.654,9.248,Very close,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,15,9.822,10.371,No. w-,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,17,10.728,11.832,Bigger than forest,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,19,12.39,12.825,Oh I said one-,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,21,13.326,13.874,bigger than...,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,23,15.614,17.559,"No, more intense, more",textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,25,17.864,18.567,trees,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,27,19.564,20.198,More trees.,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,29,21.555,23.164,"More trees, more humid,",textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,31,23.394,23.978,more hot.,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,33,24.578,26.765,"This is in, like, Indonesia and Bali and...",textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,35,27.557,32.608,"they're like tracking through.. Very, very close. It's another... name, synonym for forest.",textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,37,34.648,34.897,But like,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,39,35.583,36.189,"No,",textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,41,36.558,37.391,more intense.,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,43,38.57,39.387,"Like, they're a",textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,280,clue_giver,45,40.685,40.93,Yes!,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,180,guesser,1,7.03,7.395,Forest.,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,180,guesser,3,8.981,9.401,Woods,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,180,guesser,5,12.411,13.609,"uh, uh, fea-",textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,180,guesser,7,14.655,15.101,Field.,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,180,guesser,9,15.502,15.869,Land.,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,180,guesser,11,18.312,18.812,Trenches.,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,180,guesser,13,20.598,21.27,More trees.,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,180,guesser,15,21.608,21.864,Bigger-,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,180,guesser,17,27.427,28.744,Forests are not there?,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,180,guesser,19,32.652,33.648,Uh...,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,180,guesser,21,34.643,35.088,Woods.,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,180,guesser,23,37.63,38.305,More intense.,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,180,guesser,25,40.112,40.506,Jungle,textgrid
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,180,guesser,27,41.395,41.876,Ah...,textgrid
180_280_34_1_20250221_162919_siren_ground,180_280,34,ground,siren,180,clue_giver,1,2.224,4.632,"a type of mermaid that allures, ss- uh, sailors",textgrid
180_280_34_1_20250221_162919_siren_ground,180_280,34,ground,siren,280,guesser,1,4.696,4.925,sirens,textgrid
180_280_35_1_20250221_162947_flower_ground,180_280,35,ground,flower,180,clue_giver,1,2.451,3.683,You see it in the field,textgrid
180_280_35_1_20250221_162947_flower_ground,180_280,35,ground,flower,180,clue_giver,3,4.98,5.658,Summertime,textgrid
180_280_35_1_20250221_162947_flower_ground,180_280,35,ground,flower,180,clue_giver,5,6.552,7.0,Ah,textgrid
180_280_35_1_20250221_162947_flower_ground,180_280,35,ground,flower,180,clue_giver,7,7.997,8.646,No.,textgrid
180_280_35_1_20250221_162947_flower_ground,180_280,35,ground,flower,180,clue_giver,9,8.945,9.989,Lots on the field.,textgrid
180_280_35_1_20250221_162947_flower_ground,180_280,35,ground,flower,180,clue_giver,11,13.041,13.552,What's the,textgrid
180_280_35_1_20250221_162947_flower_ground,180_280,35,ground,flower,180,clue_giver,13,14.733,15.677,Not specific-,textgrid
180_280_35_1_20250221_162947_flower_ground,180_280,35,ground,flower,180,clue_giver,15,16.959,18.506,Ok not the specific like,textgrid
180_280_35_1_20250221_162947_flower_ground,180_280,35,ground,flower,180,clue_giver,17,19.728,21.201,"organis-, not the specific like",textgrid
180_280_35_1_20250221_162947_flower_ground,180_280,35,ground,flower,180,clue_giver,19,21.906,22.15,thing,textgrid
180_280_35_1_20250221_162947_flower_ground,180_280,35,ground,flower,180,clue_giver,21,22.437,22.658,yeah,textgrid
180_280_35_1_20250221_162947_flower_ground,180_280,35,ground,flower,280,guesser,1,7.141,8.032,Smoking?,textgrid
180_280_35_1_20250221_162947_flower_ground,180_280,35,ground,flower,280,guesser,3,10.73,12.117,"Oh, oh, uh dandelions",textgrid
180_280_35_1_20250221_162947_flower_ground,180_280,35,ground,flower,280,guesser,5,13.264,13.971,"Oh, like-",textgrid
180_280_35_1_20250221_162947_flower_ground,180_280,35,ground,flower,280,guesser,7,15.959,16.655,"but, daisies?",textgrid
180_280_35_1_20250221_162947_flower_ground,180_280,35,ground,flower,280,guesser,9,21.86,22.363,Flowers!,textgrid
180_280_36_1_20250221_162958_picture_ground,180_280,36,ground,picture,180,clue_giver,1,3.262,4.164,What do you put in a square?,textgrid
180_280_36_1_20250221_162958_picture_ground,180_280,36,ground,picture,180,clue_giver,3,4.871,5.558,What do you put in a frame?,textgrid
180_280_36_1_20250221_162958_picture_ground,180_280,36,ground,picture,180,clue_giver,5,6.819,7.837,And hang on the wall,textgrid
180_280_36_1_20250221_162958_picture_ground,180_280,36,ground,picture,180,clue_giver,7,8.284,8.41,Yeah.,textgrid
180_280_36_1_20250221_162958_picture_ground,180_280,36,ground,picture,180,clue_giver,9,9.547,11.085,"Oh, I said one of the taboo words",textgrid
180_280_36_1_20250221_162958_picture_ground,180_280,36,ground,picture,280,guesser,1,2.265,2.513,Square.,textgrid
180_280_36_1_20250221_162958_picture_ground,180_280,36,ground,picture,280,guesser,3,6.793,7.054,Uh,textgrid
180_280_36_1_20250221_162958_picture_ground,180_280,36,ground,picture,280,guesser,5,7.703,8.009,A picture,textgrid
180_280_36_1_20250221_162958_picture_ground,180_280,36,ground,picture,280,guesser,7,9.22,9.302,Yes,textgrid
180_280_37_1_20250221_163019_river_ground,180_280,37,ground,river,180,clue_giver,1,5.389,5.754,"Okay,",textgrid
180_280_37_1_20250221_163019_river_ground,180_280,37,ground,river,180,clue_giver,3,6.09,6.79,forest.,textgrid
180_280_37_1_20250221_163019_river_ground,180_280,37,ground,river,180,clue_giver,5,8.23,10.29,What do you have besides trees in the forest?,textgrid
180_280_37_1_20250221_163019_river_ground,180_280,37,ground,river,180,clue_giver,7,12.098,12.42,No.,textgrid
180_280_37_1_20250221_163019_river_ground,180_280,37,ground,river,180,clue_giver,9,13.751,14.661,what's... yeah,textgrid
180_280_37_1_20250221_163019_river_ground,180_280,37,ground,river,280,guesser,1,6.963,7.259,Yeah.,textgrid
180_280_37_1_20250221_163019_river_ground,180_280,37,ground,river,280,guesser,3,11.452,12.172,Animals,textgrid
180_280_37_1_20250221_163019_river_ground,180_280,37,ground,river,280,guesser,5,12.524,13.144,Stream.,textgrid
180_280_37_1_20250221_163019_river_ground,180_280,37,ground,river,280,guesser,7,13.721,14.7,Rivers,textgrid
180_280_37_1_20250221_163019_river_ground,180_280,37,ground,river,280,guesser,9,15.739,16.09,Nice.,textgrid
180_280_38_1_20250221_163027_sugar_ground,180_280,38,ground,sugar,180,clue_giver,1,2.289,3.238,you add it to your tea,textgrid
180_280_38_1_20250221_163027_sugar_ground,180_280,38,ground,sugar,180,clue_giver,3,5.166,5.315,yeah,textgrid
180_280_38_1_20250221_163027_sugar_ground,180_280,38,ground,sugar,280,guesser,1,3.776,4.071,milk,textgrid
180_280_38_1_20250221_163027_sugar_ground,180_280,38,ground,sugar,280,guesser,3,4.701,5.037,sugar,textgrid
180_280_39_1_20250221_163037_music_ground,180_280,39,ground,music,180,clue_giver,1,3.828,4.226,The word..,textgrid
180_280_39_1_20250221_163037_music_ground,180_280,39,ground,music,180,clue_giver,3,4.574,5.32,To my ears,textgrid
180_280_39_1_20250221_163037_music_ground,180_280,39,ground,music,180,clue_giver,5,6.125,6.412,your,textgrid
180_280_39_1_20250221_163037_music_ground,180_280,39,ground,music,180,clue_giver,7,7.051,7.34,yeah,textgrid
180_280_39_1_20250221_163037_music_ground,180_280,39,ground,music,280,guesser,1,6.102,7.506,"Uh, mu-, Music to my ears.",textgrid
180_280_39_1_20250221_163037_music_ground,180_280,39,ground,music,280,guesser,3,7.998,8.628,Nice!,textgrid
180_280_40_1_20250221_163058_doughnut_ground,180_280,40,ground,doughnut,180,clue_giver,1,3.085,3.727,has a hole,textgrid
180_280_40_1_20250221_163058_doughnut_ground,180_280,40,ground,doughnut,180,clue_giver,3,5.494,6.016,oh shoot,textgrid
180_280_40_1_20250221_163058_doughnut_ground,180_280,40,ground,doughnut,180,clue_giver,5,6.387,8.55,okay it's it's okay i said one of my taboo words okay,textgrid
180_280_40_1_20250221_163058_doughnut_ground,180_280,40,ground,doughnut,180,clue_giver,7,8.803,9.353,it's a ring,textgrid
180_280_40_1_20250221_163058_doughnut_ground,180_280,40,ground,doughnut,180,clue_giver,9,11.544,12.479,and there's different,textgrid
180_280_40_1_20250221_163058_doughnut_ground,180_280,40,ground,doughnut,180,clue_giver,11,13.522,14.051,Dunkin',textgrid
180_280_40_1_20250221_163058_doughnut_ground,180_280,40,ground,doughnut,180,clue_giver,13,15.093,15.305,"yeah,",textgrid
180_280_40_1_20250221_163058_doughnut_ground,180_280,40,ground,doughnut,180,clue_giver,15,16.941,17.491,"okay, yeah",textgrid
180_280_40_1_20250221_163058_doughnut_ground,180_280,40,ground,doughnut,280,guesser,1,5.24,6.098,you're gonna have to expand,textgrid
180_280_40_1_20250221_163058_doughnut_ground,180_280,40,ground,doughnut,280,guesser,3,9.636,9.842,okay,textgrid
180_280_40_1_20250221_163058_doughnut_ground,180_280,40,ground,doughnut,280,guesser,5,14.497,14.995,"Donuts,",textgrid
180_280_40_1_20250221_163058_doughnut_ground,180_280,40,ground,doughnut,280,guesser,7,15.998,16.758,"Ah, okay",textgrid
180_280_41_1_20250221_163112_christmas_ground,180_280,41,ground,christmas,180,clue_giver,1,4.391,5.143,What's on the 25th?,textgrid
180_280_41_1_20250221_163112_christmas_ground,180_280,41,ground,christmas,180,clue_giver,3,9.98,10.25,yep,textgrid
180_280_41_1_20250221_163112_christmas_ground,180_280,41,ground,christmas,280,guesser,1,6.735,7.805,"Uh, December, January?",textgrid
180_280_41_1_20250221_163112_christmas_ground,180_280,41,ground,christmas,280,guesser,3,8.085,8.563,Uh nope,textgrid
180_280_41_1_20250221_163112_christmas_ground,180_280,41,ground,christmas,280,guesser,5,8.973,9.891,"D-, Christmas?",textgrid
180_280_42_1_20250221_163136_zipper_ground,180_280,42,ground,zipper,180,clue_giver,1,0.791,1.404,So rosy,textgrid
180_280_42_1_20250221_163136_zipper_ground,180_280,42,ground,zipper,180,clue_giver,3,3.9,4.213,uh,textgrid
180_280_42_1_20250221_163136_zipper_ground,180_280,42,ground,zipper,180,clue_giver,5,4.514,5.656,"what you just said, the first word?",textgrid
180_280_42_1_20250221_163136_zipper_ground,180_280,42,ground,zipper,180,clue_giver,7,5.876,5.993,Yeah.,textgrid
180_280_42_1_20250221_163136_zipper_ground,180_280,42,ground,zipper,180,clue_giver,9,6.228,6.867,"No, no okay",textgrid
180_280_42_1_20250221_163136_zipper_ground,180_280,42,ground,zipper,180,clue_giver,11,7.281,8.613,"Oh, your first, uh first word,",textgrid
180_280_42_1_20250221_163136_zipper_ground,180_280,42,ground,zipper,180,clue_giver,13,8.97,9.486,and then,textgrid
180_280_42_1_20250221_163136_zipper_ground,180_280,42,ground,zipper,180,clue_giver,15,11.185,11.689,"add, like,",textgrid
180_280_42_1_20250221_163136_zipper_ground,180_280,42,ground,zipper,180,clue_giver,17,12.888,15.55,"Like it's the exact word, just add a little bit more to the word.",textgrid
180_280_42_1_20250221_163136_zipper_ground,180_280,42,ground,zipper,180,clue_giver,19,17.646,17.94,yeah,textgrid
180_280_42_1_20250221_163136_zipper_ground,180_280,42,ground,zipper,280,guesser,1,2.614,2.921,zip,textgrid
180_280_42_1_20250221_163136_zipper_ground,180_280,42,ground,zipper,280,guesser,3,3.343,3.638,hoodie,textgrid
180_280_42_1_20250221_163136_zipper_ground,180_280,42,ground,zipper,280,guesser,5,5.221,5.686,Zip up.,textgrid
180_280_42_1_20250221_163136_zipper_ground,180_280,42,ground,zipper,280,guesser,7,8.035,8.574,zip,textgrid
180_280_42_1_20250221_163136_zipper_ground,180_280,42,ground,zipper,280,guesser,9,15.775,16.402,Zip line?,textgrid
180_280_42_1_20250221_163136_zipper_ground,180_280,42,ground,zipper,280,guesser,11,17.051,17.493,Zipper?,textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,180,clue_giver,1,1.882,2.446,"uhm,",textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,180,clue_giver,3,5.531,6.705,"okay, Ariana Grande,",textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,180,clue_giver,5,7.866,10.003,"no, Ariana Grande, Manchester,",textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,180,clue_giver,7,10.831,11.479,and,textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,180,clue_giver,9,12.994,13.428,Uhm,textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,180,clue_giver,11,14.67,17.529,"Yes, but what, what was around the",textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,180,clue_giver,13,17.758,18.125,bomb,textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,180,clue_giver,15,19.689,21.604,"the You, okay, you, there's, okay, gas",textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,180,clue_giver,17,21.92,23.047,into this little thing,textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,180,clue_giver,19,23.72,24.115,"that you,",textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,180,clue_giver,21,25.23,25.79,that it goes,textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,180,clue_giver,23,26.108,26.54,"up, up",textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,180,clue_giver,25,26.743,27.21,in the sky.,textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,180,clue_giver,27,27.812,28.459,Have you seen up?,textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,180,clue_giver,29,29.427,29.846,The house.,textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,180,clue_giver,31,30.058,31.694,What does it need to float?,textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,180,clue_giver,33,37.806,40.079,Was the first thing that came to my mind was Ariana Grande,textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,180,clue_giver,35,40.395,41.011,Yeah I know,textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,280,guesser,1,7.126,7.59,"Whistle,",textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,280,guesser,3,13.604,14.36,Bomb?,textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,280,guesser,5,28.821,29.015,Yeah.,textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,280,guesser,7,31.398,31.821,Balloons.,textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,280,guesser,9,33.821,34.917,What the hell did you get,textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,280,guesser,11,37.117,38.19,Ariana grande,textgrid
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,280,guesser,13,38.529,39.777,"Bomb, balloons!",textgrid
180_280_45_1_20250221_163300_birthday_board,180_280,45,board,birthday,280,clue_giver,1,1.405,1.732,oh okay,textgrid
180_280_45_1_20250221_163300_birthday_board,180_280,45,board,birthday,280,clue_giver,3,1.932,3.053,"uhm,",textgrid
180_280_45_1_20250221_163300_birthday_board,180_280,45,board,birthday,280,clue_giver,5,4.434,6.065,"oh, it's your 21st",textgrid
180_280_45_1_20250221_163300_birthday_board,180_280,45,board,birthday,280,clue_giver,7,6.845,7.001,yeah,textgrid
180_280_45_1_20250221_163300_birthday_board,180_280,45,board,birthday,180,guesser,1,6.382,7.021,birthday,textgrid
180_280_46_1_20250221_163313_coffee_board,180_280,46,board,coffee,280,clue_giver,1,1.147,2.95,"Uh, people drink this instead of tea",textgrid
180_280_46_1_20250221_163313_coffee_board,180_280,46,board,coffee,280,clue_giver,3,3.918,4.129,No,textgrid
180_280_46_1_20250221_163313_coffee_board,180_280,46,board,coffee,280,clue_giver,5,5.325,6.176,It's still,textgrid
180_280_46_1_20250221_163313_coffee_board,180_280,46,board,coffee,280,clue_giver,7,7.212,9.213,You would still go to a cafe,textgrid
180_280_46_1_20250221_163313_coffee_board,180_280,46,board,coffee,280,clue_giver,9,10.053,10.172,yeah,textgrid
180_280_46_1_20250221_163313_coffee_board,180_280,46,board,coffee,180,guesser,1,3.298,3.881,Water,textgrid
180_280_46_1_20250221_163313_coffee_board,180_280,46,board,coffee,180,guesser,3,4.35,5.107,It's fizzy drinks,textgrid
180_280_46_1_20250221_163313_coffee_board,180_280,46,board,coffee,180,guesser,5,6.225,6.814,Coca-Cola,textgrid
180_280_46_1_20250221_163313_coffee_board,180_280,46,board,coffee,180,guesser,7,7.015,7.522,Sprite,textgrid
180_280_46_1_20250221_163313_coffee_board,180_280,46,board,coffee,180,guesser,9,9.599,9.969,Coffee,textgrid
180_280_46_1_20250221_163313_coffee_board,180_280,46,board,coffee,180,guesser,11,10.791,11.726,"Ah, okay",textgrid
180_280_47_1_20250221_163322_puppy_board,180_280,47,board,puppy,280,clue_giver,1,1.025,1.509,"Oh my god,",textgrid
180_280_47_1_20250221_163322_puppy_board,180_280,47,board,puppy,280,clue_giver,3,1.801,2.168,"uh,",textgrid
180_280_47_1_20250221_163322_puppy_board,180_280,47,board,puppy,280,clue_giver,5,2.422,2.649,"the,",textgrid
180_280_47_1_20250221_163322_puppy_board,180_280,47,board,puppy,280,clue_giver,7,2.876,3.28,the,textgrid
180_280_47_1_20250221_163322_puppy_board,180_280,47,board,puppy,280,clue_giver,9,3.634,4.874,"equivalent of kitten,",textgrid
180_280_47_1_20250221_163322_puppy_board,180_280,47,board,puppy,280,clue_giver,11,5.34,6.372,but for the other animal.,textgrid
180_280_47_1_20250221_163322_puppy_board,180_280,47,board,puppy,280,clue_giver,13,7.166,7.323,Yeah,textgrid
180_280_47_1_20250221_163322_puppy_board,180_280,47,board,puppy,180,guesser,1,5.364,5.716,cat,textgrid
180_280_47_1_20250221_163322_puppy_board,180_280,47,board,puppy,180,guesser,3,6.661,6.964,Puppy.,textgrid
180_280_48_1_20250221_163332_gravy_board,180_280,48,board,gravy,280,clue_giver,1,0.932,1.117,"Oh,",textgrid
180_280_48_1_20250221_163332_gravy_board,180_280,48,board,gravy,280,clue_giver,3,1.354,2.85,"uh, you have it on your",textgrid
